Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
New York Jets,0,D,2800,NYJ,@PIT,30.0,PIT by 10,2.0,0.3,1.0,279,112,27.0,4.8,2.3,5.6,4.0,1.6,9.5,7.0,2.5,2.0,0.7
Cincinnati Bengals,2,D,2800,CIN,@DAL,21.8,CIN by 2.5,1.5,0.5,0.0,253,149,25.3,2.5,7.7,8.7,7.0,4.1,13.3,7.2,2.6,2.0,0.7
Washington Redskins,2,D,2700,WAS,@BAL,24.3,BAL by 4,2.0,1.3,1.0,268,94,21.0,7.8,7.3,6.9,5.3,2.6,11.1,8.6,3.2,13.0,4.8
Dallas Cowboys,1,D,2700,DAL,CIN,24.3,CIN by 2.5,3.3,0.8,0.5,309,81,19.5,6.3,4.3,5.0,4.5,1.8,8.2,4.6,1.7,7.0,2.6
San Francisco 49ers,0,D,2600,SF,ARI,23.0,ARI by 3.5,3.0,0.8,1.8,301,100,21.5,10.5,3.7,5.2,6.8,1.1,9.3,7.5,2.9,2.0,0.8
Indianapolis Colts,4,D,2600,IND,CHI,21.8,IND by 4,2.5,1.0,0.5,268,81,15.5,8.0,5.3,7.0,3.3,1.9,12.1,6.9,2.7,2.0,0.8
New York Giants,1,D,2600,NYG,@GB,28.0,GB by 7,2.7,0.7,0.3,206,100,25.0,4.7,3.7,5.9,3.0,0.0,11.7,6.5,2.5,4.0,1.5
Detroit Lions,1,D,2500,DET,PHI,24.8,PHI by 3.5,1.3,0.0,0.0,256,119,30.7,2.3,6.0,4.4,4.5,0.5,8.4,6.8,2.7,7.0,2.8
Tennessee Titans,2,D,2400,TEN,@MIA,23.5,MIA by 2.5,2.8,1.0,1.3,271,78,17.8,11.0,5.3,5.0,5.0,2.6,7.4,6.0,2.5,11.0,4.6
Oakland Raiders,1,D,2400,OAK,SD,23.5,OAK by 3.5,2.3,1.5,0.3,279,95,28.8,5.3,4.7,6.4,4.0,2.3,10.5,6.9,2.9,9.0,3.8
Tampa Bay Buccaneers,4,D,2400,TB,@CAR,25.8,CAR by 5.5,3.3,1.0,1.8,287,122,24.3,13.0,4.7,6.4,4.3,1.2,11.7,6.0,2.5,9.0,3.8
Atlanta Falcons,,D,2300,ATL,@DEN,24.0,DEN by 3.5,2.3,0.5,0.8,249,106,24.8,5.0,7.3,5.1,5.8,0.7,9.6,6.0,2.6,9.0,3.9
Cleveland Browns,1,D,2200,CLE,NE,28.8,NE by 10,2.0,1.0,0.0,225,136,20.3,6.3,8.0,5.4,6.3,0.7,10.2,5.1,2.3,0.0,0.0
Chicago Bears,3,D,2200,CHI,@IND,25.8,IND by 4,3.8,0.8,0.8,287,88,27.0,11.0,5.0,5.5,4.8,2.2,8.8,5.2,2.4,4.0,1.8
San Diego Chargers,,D,2100,SD,@OAK,27.0,OAK by 3.5,0.5,0.5,0.3,267,127,27.0,0.8,8.3,5.9,7.3,1.5,10.3,5.8,2.8,4.0,1.9
