Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Christian,1.0,Dal@SF 04:25PM ET,7498718,Ponder,Christian Ponder,Christian Ponder (7498718),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,SF,0.0,0.0
13.5,Blaine,1.0,Dal@SF 04:25PM ET,7498719,Gabbert,Blaine Gabbert,Blaine Gabbert (7498719),DAL,QB,16.24,16.1,16.1,15.11,15.2229629301,13.7297157046,10.0,0.0103092783505,5000,SF,0.0,0.0
0.0,Nick,1.0,KC@Pit 08:30PM ET,7498723,Foles,Nick Foles,Nick Foles (7498723),PIT,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,KC,0.0,0.0
0.0,Landry,1.0,KC@Pit 08:30PM ET,7498724,Jones,Landry Jones,Landry Jones (7498724),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
0.0,Zach,0.0,KC@Pit 08:30PM ET,7498725,Mettenberger,Zach Mettenberger,Zach Mettenberger (7498725),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
0.0,Tyler,1.0,KC@Pit 08:30PM ET,7498726,Bray,Tyler Bray,Tyler Bray (7498726),PIT,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,KC,0.0,0.0
0.0,Thomas,0.0,Sea@NYJ 01:00PM ET,7498747,Rawls,Thomas Rawls,Thomas Rawls (7498747),NYJ,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0594059405941,4900,SEA,0.0,0.0
4.4,Latavius,1.0,Oak@Bal 01:00PM ET,7498771,Murray,Latavius Murray,Latavius Murray (7498771),BAL,RB,13.06,9.6,9.6,11.53,9.83421929344,8.87689427612,5.0,0.0731707317073,4900,OAK,7.0,0.0
0.0,Corey,0.0,Cle@Was 01:00PM ET,7498854,Coleman,Corey Coleman,Corey Coleman (7498854),WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.118811881188,4800,CLE,0.0,1.0
0.0,Jonathan,0.0,Car@Atl 01:00PM ET,7498762,Stewart,Jonathan Stewart,Jonathan Stewart (7498762),ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.036036036036,4800,CAR,0.0,0.0
0.0,Jeremy,0.0,Det@Chi 01:00PM ET,7498781,Langford,Jeremy Langford,Jeremy Langford (7498781),DET,RB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0952380952381,4800,CHI,0.0,0.0
13.3,Travis,1.0,KC@Pit 08:30PM ET,7499044,Kelce,Travis Kelce,Travis Kelce (7499044),PIT,TE,15.25,14.7,14.7,12.25,13.993898032,12.6221285391,2.0,0.181034482759,4800,KC,1.0,0.0
0.0,Antonio,0.0,NO@SD 04:25PM ET,7499029,Gates,Antonio Gates,Antonio Gates (7499029),NO,TE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0865384615385,4600,SD,0.0,0.0
6.3,Tevin,1.0,Car@Atl 01:00PM ET,7498766,Coleman,Tevin Coleman,Tevin Coleman (7498766),CAR,RB,10.53,10.2,10.2,11.27,9.69847325559,8.74765684773,4.0,0.106796116505,4500,ATL,7.0,0.0
28.1,Steve,0.0,Oak@Bal 01:00PM ET,7498890,Smith,Steve Smith,Steve Smith Sr. (7498890),OAK,WR,13.13,15.3,15.3,11.6,13.9500930461,12.5767036655,1.0,0.235849056604,4500,BAL,4.0,0.0
11.7,Jason,1.0,Dal@SF 04:25PM ET,7499036,Witten,Jason Witten,Jason Witten (7499036),SF,TE,10.6,10.4,10.4,9.69,9.85803635046,8.89128209528,3.0,0.194174757282,4500,DAL,4.0,0.0
25.4,Isaiah,1.0,Cle@Was 01:00PM ET,7498739,Crowell,Isaiah Crowell,Isaiah Crowell (7498739),WAS,RB,11.22,11.7,11.7,11.27,10.9321971343,9.85857564713,6.0,0.049504950495,4400,CLE,6.0,0.0
12.0,Quincy,1.0,Sea@NYJ 01:00PM ET,7498860,Enunwa,Quincy Enunwa,Quincy Enunwa (7498860),SEA,WR,11.44,9.8,9.8,10.28,9.61480585731,8.67504826124,2.0,0.212389380531,4400,NYJ,7.0,0.0
9.0,Tyrell,1.0,NO@SD 04:25PM ET,7498942,Williams,Tyrell Williams,Tyrell Williams (7498942),NO,WR,17.23,12.7,12.7,14.3,12.9992476177,11.7337239827,2.0,0.192307692308,4400,SD,5.0,0.0
24.8,Matt,0.0,Cle@Was 01:00PM ET,7498742,Jones,Matt Jones,Matt Jones (7498742),CLE,RB,13.64,12.3,12.3,12.08,11.9064711133,10.7412215022,8.0,0.04,4300,WAS,5.0,0.0
15.0,Terrelle,0.0,Cle@Was 01:00PM ET,7498847,Pryor,Terrelle Pryor,Terrelle Pryor Sr. (7498847),WAS,WR,18.27,13.9,13.9,13.53,14.0956589971,12.7222164045,1.0,0.316831683168,4300,CLE,5.0,1.0
27.4,John,0.0,LA@Ari 04:25PM ET,7498928,Brown,John Brown,John Brown (7498928),LA,WR,10.49,13.2,13.2,10.33,11.8474910284,10.6792168177,3.0,0.145161290323,4300,ARI,5.0,0.0
4.1,Jamison,1.0,Cle@Was 01:00PM ET,7498851,Crowder,Jamison Crowder,Jamison Crowder (7498851),CLE,WR,11.71,10.7,10.7,11.04,10.3227486931,9.31216293627,1.0,0.2,4200,WAS,7.0,0.0
9.1,Anquan,1.0,Det@Chi 01:00PM ET,7498901,Boldin,Anquan Boldin,Anquan Boldin (7498901),CHI,WR,10.17,9.4,9.4,9.19,9.0422811587,8.15680218831,5.0,0.146341463415,4200,DET,7.0,0.0
14.9,Carlos,1.0,Dal@SF 04:25PM ET,7498817,Hyde,Carlos Hyde,Carlos Hyde (7498817),DAL,RB,16.31,14.9,14.9,13.26,14.3754651302,12.9681304433,5.0,0.0721649484536,4200,SF,3.0,0.0
12.0,Markus,0.0,KC@Pit 08:30PM ET,7498957,Wheaton,Markus Wheaton,Markus Wheaton (7498957),KC,WR,7.95,10.7,10.7,8.43,9.47958197329,8.5435404826,6.0,0.0431034482759,4100,PIT,7.0,0.0
13.4,Duke,0.0,Cle@Was 01:00PM ET,7498741,Johnson,Duke Johnson,Duke Johnson Jr. (7498741),WAS,RB,10.29,11.9,9.27479733393,10.57,10.8675137611,9.79778002934,2.0,0.178217821782,4000,CLE,6.0,0.0
7.9,Pierre,0.0,Cle@Was 01:00PM ET,7498846,Garcon,Pierre Garcon,Pierre Garcon (7498846),CLE,WR,10.9,11.3,10.1821764338,9.39,10.5727065803,9.53452939627,4.0,0.16,4000,WAS,7.0,0.0
20.3,Jimmy,0.0,Sea@NYJ 01:00PM ET,7498980,Graham,Jimmy Graham,Jimmy Graham (7498980),NYJ,TE,13.73,10.3,4.22871057823,9.45,10.4879948744,9.46646151031,4.0,0.138613861386,4000,SEA,4.0,0.0
2.8,Tavon,0.0,LA@Ari 04:25PM ET,7498929,Austin,Tavon Austin,Tavon Austin (7498929),ARI,WR,10.17,11.0,20.8922287095,10.7,10.1932078955,9.19132848411,1.0,0.304347826087,4000,LA,7.0,1.0
2.3,Tyler,0.0,Sea@NYJ 01:00PM ET,7498864,Lockett,Tyler Lockett,Tyler Lockett (7498864),NYJ,WR,9.4,11.4,13.4280587522,10.46,10.3082697993,9.29255599175,2.0,0.158415841584,3900,SEA,7.0,0.0
18.2,Fozzy,1.0,Car@Atl 01:00PM ET,7498763,Whittaker,Fozzy Whittaker,Fozzy Whittaker (7498763),ATL,RB,8.61,6.5,0.169597277434,7.97,6.6064019581,5.96282672725,5.0,0.0990990990991,3900,CAR,0.0,0.0
4.7,Dennis,1.0,Oak@Bal 01:00PM ET,7499000,Pitta,Dennis Pitta,Dennis Pitta (7499000),OAK,TE,14.2,11.4,17.6866430162,11.85,11.3846528459,10.2737761454,2.0,0.216981132075,3900,BAL,3.0,0.0
12.2,Kenny,0.0,LA@Ari 04:25PM ET,7498924,Britt,Kenny Britt,Kenny Britt (7498924),ARI,WR,9.47,7.2,10.0694366346,8.77,7.30278436796,6.59123392585,2.0,0.260869565217,3900,LA,0.0,0.0
3.4,Alfred,0.0,Dal@SF 04:25PM ET,7498814,Morris,Alfred Morris,Alfred Morris (7498814),SF,RB,3.35,4.3,1.72705457434,4.96,3.8443412731,3.46509931884,9.0,0.0194174757282,3900,DAL,0.0,0.0
1.3,Torrey,0.0,Dal@SF 04:25PM ET,7498945,Smith,Torrey Smith,Torrey Smith (7498945),DAL,WR,9.87,12.0,10.8179986173,10.87,10.8452631656,9.77658115938,2.0,0.20618556701,3900,SF,6.0,0.0
10.3,Cole,1.0,Dal@SF 04:25PM ET,7498949,Beasley,Cole Beasley,Cole Beasley (7498949),SF,WR,13.28,13.0,13.6096684657,10.48,12.3292728321,11.1202352451,1.0,0.26213592233,3900,DAL,5.0,0.0
0.0,Justin,0.0,Oak@Bal 01:00PM ET,7498768,Forsett,Justin Forsett,Justin Forsett (7498768),OAK,RB,0.0,3.8,6.1908708275,0.0,2.7334509999,2.45699995252,10.0,0.0,3800,BAL,0.0,0.0
2.4,Dwayne,0.0,Det@Chi 01:00PM ET,7498785,Washington,Dwayne Washington,Dwayne Washington (7498785),CHI,RB,8.98,8.0,8.57136134977,9.96,7.76836696702,7.00833084974,9.0,0.00813008130081,3800,DET,8.0,0.0
14.4,Michael,0.0,NO@SD 04:25PM ET,7498943,Thomas,Michael Thomas,Michael Thomas (7498943),SD,WR,9.04,10.7,10.2000043073,11.04,9.72401062346,8.76635922582,3.0,0.158273381295,3800,NO,7.0,1.0
0.0,Chris,0.0,Buf@NE 01:00PM ET,7498875,Hogan,Chris Hogan,Chris Hogan (7498875),BUF,WR,8.55,6.8,0.0,7.47,6.80874593317,6.14453515579,3.0,0.145833333333,3700,NE,0.0,0.0
3.4,Ted,0.0,Car@Atl 01:00PM ET,7498879,Ginn,Ted Ginn,Ted Ginn Jr. (7498879),ATL,WR,8.22,9.3,7.55093818292,7.57,8.53306762496,7.69352360741,4.0,0.108108108108,3700,CAR,7.0,0.0
19.2,Jordan,0.0,Det@Chi 01:00PM ET,7498786,Howard,Jordan Howard,Jordan Howard (7498786),DET,RB,12.38,14.2,14.2,12.28,12.9906460635,11.7121511881,6.0,0.0761904761905,3700,CHI,4.0,0.0
8.2,Eric,1.0,Det@Chi 01:00PM ET,7499011,Ebron,Eric Ebron,Eric Ebron (7499011),CHI,TE,12.87,10.3,10.0129482235,10.84,10.2951429119,9.29065956611,3.0,0.162601626016,3700,DET,4.0,0.0
12.7,Gary,0.0,Cle@Was 01:00PM ET,7498974,Barnidge,Gary Barnidge,Gary Barnidge (7498974),WAS,TE,9.94,8.9,6.312912172,11.2,8.6310398658,7.78649592185,3.0,0.148514851485,3600,CLE,6.0,0.0
11.2,James,0.0,Buf@NE 01:00PM ET,7498758,White,James White,James White (7498758),BUF,RB,7.93,10.2,10.2744348242,8.49,9.11543243868,8.21616259785,3.0,0.145833333333,3600,NE,7.0,0.0
0.0,Danny,0.0,Buf@NE 01:00PM ET,7498868,Amendola,Danny Amendola,Danny Amendola (7498868),BUF,WR,7.95,6.2,13.3418421857,4.96,6.24260052604,5.63393527566,5.0,0.114583333333,3600,NE,0.0,1.0
7.6,Devin,0.0,Car@Atl 01:00PM ET,7498888,Funchess,Devin Funchess,Devin Funchess (7498888),ATL,WR,6.49,3.8,6.97936828261,6.99,4.1888105775,3.78369136857,5.0,0.0990990990991,3600,CAR,0.0,0.0
13.8,Sammie,0.0,KC@Pit 08:30PM ET,7498960,Coates,Sammie Coates,Sammie Coates (7498960),KC,WR,9.5,6.1,0.485215292458,6.88,6.51824963045,5.88612972345,5.0,0.0948275862069,3600,PIT,0.0,0.0
0.9,Derrick,0.0,Ten@Hou 01:00PM ET,7498735,Henry,Derrick Henry,Derrick Henry (7498735),HOU,RB,6.74,6.6,6.23140029131,6.69,6.25899398391,5.64521760255,8.0,0.0277777777778,3500,TEN,0.0,0.0
18.9,Martellus,0.0,Buf@NE 01:00PM ET,7498987,Bennett,Martellus Bennett,Martellus Bennett (7498987),BUF,TE,5.55,7.8,6.04235069631,8.23,6.85533573954,6.17785149465,2.0,0.177083333333,3500,NE,7.0,0.0
10.2,Seth,0.0,Oak@Bal 01:00PM ET,7498899,Roberts,Seth Roberts,Seth Roberts (7498899),BAL,WR,7.56,6.4,6.71700006832,6.58,6.2990102456,5.68352692516,4.0,0.121951219512,3500,OAK,0.0,0.0
27.1,Eddie,1.0,Det@Chi 01:00PM ET,7498902,Royal,Eddie Royal,Eddie Royal (7498902),DET,WR,7.39,9.5,9.5,9.22,8.49080889859,7.65317007616,4.0,0.142857142857,3500,CHI,7.0,0.0
3.1,Dexter,0.0,NO@SD 04:25PM ET,7498805,McCluster,Dexter McCluster,Dexter McCluster (7498805),NO,RB,6.4,3.0,3.0,7.14,3.59316502697,3.24803034279,9.0,0.0288461538462,3500,SD,0.0,0.0
0.0,Eli,0.0,KC@Pit 08:30PM ET,7498961,Rogers,Eli Rogers,Eli Rogers (7498961),KC,WR,0.0,0.0,3.1817980098,0.0,0.0,0.0,4.0,0.120689655172,3500,PIT,0.0,0.0
12.0,Chris,0.0,Cle@Was 01:00PM ET,7498736,Thompson,Chris Thompson,Chris Thompson (7498736),CLE,RB,7.65,8.5,9.47907976538,8.9,7.82978376978,7.05974056627,5.0,0.064,3400,WAS,8.0,0.0
0.4,Rob,0.0,Cle@Was 01:00PM ET,7498738,Kelley,Rob Kelley,Rob Kelley (7498738),CLE,RB,0.0,2.1,2.1,0.0,1.51059134205,1.35781576324,13.0,0.0,3400,WAS,0.0,0.0
15.9,Robert,0.0,Buf@NE 01:00PM ET,7498874,Woods,Robert Woods,Robert Woods (7498874),NE,WR,9.65,10.1,10.1,8.13,9.42920344267,8.50310859275,1.0,0.205128205128,3400,BUF,7.0,0.0
1.2,Cameron,0.0,Car@Atl 01:00PM ET,7498767,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7498767),ATL,RB,9.8,8.3,13.0046165981,9.51,8.16804783397,7.36992963978,10.0,0.00900900900901,3400,CAR,8.0,0.0
8.3,Jacob,1.0,Car@Atl 01:00PM ET,7498993,Tamme,Jacob Tamme,Jacob Tamme (7498993),CAR,TE,10.17,10.5,14.0316091111,9.44,9.83354329025,8.86803901667,2.0,0.184466019417,3400,ATL,4.0,0.0
20.3,Terrance,0.0,Oak@Bal 01:00PM ET,7498774,West,Terrance West,Terrance West (7498774),OAK,RB,8.91,9.6,7.02921652321,9.58,8.90359645106,8.02854768496,5.0,0.0660377358491,3400,BAL,7.0,0.0
3.0,Jalen,0.0,Oak@Bal 01:00PM ET,7498778,Richard,Jalen Richard,Jalen Richard (7498778),BAL,RB,4.25,4.0,6.04075486559,5.91,3.83036433118,3.45510441719,6.0,0.0406504065041,3400,OAK,0.0,0.0
11.5,Kevin,0.0,Det@Chi 01:00PM ET,7498910,White,Kevin White,Kevin White (7498910),DET,WR,10.14,11.5,11.5,10.18,10.5461451067,9.50848532559,1.0,0.266666666667,3400,CHI,6.0,0.0
6.8,Vincent,0.0,Den@TB 04:05PM ET,7498911,Jackson,Vincent Jackson,Vincent Jackson (7498911),DEN,WR,9.64,10.0,9.11090090755,8.71,9.35502805693,8.43640649061,3.0,0.164285714286,3400,TB,7.0,0.0
3.4,Chris,0.0,LA@Ari 04:25PM ET,7498795,Johnson,Chris Johnson,Chris Johnson (7498795),LA,RB,4.11,3.1,0.201177399252,4.14,3.15157353621,2.84456445465,11.0,0.0,3400,ARI,0.0,0.0
20.8,Jeremy,0.0,Dal@SF 04:25PM ET,7498946,Kerley,Jeremy Kerley,Jeremy Kerley (7498946),DAL,WR,9.02,7.9,12.0798528137,9.01,7.7054039047,6.95184979086,1.0,0.247422680412,3400,SF,0.0,0.0
0.0,Charcandrick,0.0,KC@Pit 08:30PM ET,7498832,West,Charcandrick West,Charcandrick West (7498832),PIT,RB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0948275862069,3400,KC,0.0,0.0
14.0,Bilal,0.0,Sea@NYJ 01:00PM ET,7498744,Powell,Bilal Powell,Bilal Powell (7498744),SEA,RB,6.75,5.6,5.6,5.76,5.54190723809,5.00068287633,5.0,0.106194690265,3300,NYJ,0.0,0.0
6.6,DeAndre,0.0,Oak@Bal 01:00PM ET,7498776,Washington,DeAndre Washington,DeAndre Washington (7498776),BAL,RB,6.53,4.3,3.89080596068,4.96,4.55744504147,4.11515767062,9.0,0.0243902439024,3300,OAK,0.0,0.0
0.0,Kenneth,0.0,Oak@Bal 01:00PM ET,7498777,Dixon,Kenneth Dixon,Kenneth Dixon (7498777),OAK,RB,0.0,6.0,6.0,0.0,4.31597526301,3.87947360924,10.0,0.0,3300,BAL,0.0,0.0
1.7,Jaron,0.0,LA@Ari 04:25PM ET,7498927,Brown,Jaron Brown,Jaron Brown (7498927),LA,WR,4.08,2.5,1.16566042584,3.59,2.71324861586,2.45048446777,6.0,0.0725806451613,3300,ARI,0.0,0.0
1.1,Tim,0.0,NO@SD 04:25PM ET,7498803,Hightower,Tim Hightower,Tim Hightower (7498803),SD,RB,3.1,5.4,6.31598461714,4.29,4.57954178764,4.12523093087,10.0,0.00719424460432,3300,NO,0.0,0.0
28.0,Dontrelle,0.0,NO@SD 04:25PM ET,7498935,Inman,Dontrelle Inman,Dontrelle Inman (7498935),NO,WR,9.23,8.8,9.71596052015,9.46,8.39989195244,7.57669921397,3.0,0.115384615385,3300,SD,0.0,0.0
1.8,Shaun,0.0,Dal@SF 04:25PM ET,7498813,Draughn,Shaun Draughn,Shaun Draughn (7498813),DAL,RB,4.84,7.3,7.12356901807,5.81,6.33645614198,5.70942321282,7.0,0.0515463917526,3300,SF,0.0,0.0
6.3,Andre,0.0,Ten@Hou 01:00PM ET,7498833,Johnson,Andre Johnson,Andre Johnson (7498833),HOU,WR,4.5,2.1,4.5985270137,3.64,2.51970044824,2.27770965726,4.0,0.138888888889,3200,TEN,0.0,0.0
5.3,Jermaine,0.0,Sea@NYJ 01:00PM ET,7498859,Kearse,Jermaine Kearse,Jermaine Kearse (7498859),NYJ,WR,8.12,7.6,8.84439825511,8.24,7.28778332031,6.57389733159,2.0,0.158415841584,3200,SEA,0.0,0.0
1.4,Andre,0.0,LA@Ari 04:25PM ET,7498797,Ellington,Andre Ellington,Andre Ellington (7498797),LA,RB,0.0,4.1,3.39422979431,0.0,2.94924976305,2.65097363298,8.0,0.0241935483871,3200,ARI,0.0,0.0
0.0,Benny,0.0,LA@Ari 04:25PM ET,7498798,Cunningham,Benny Cunningham,Benny Cunningham (7498798),ARI,RB,2.84,5.4,2.43992989206,3.53,4.52123770595,4.07208150588,6.0,0.0434782608696,3200,LA,0.0,0.0
4.9,Coby,0.0,NO@SD 04:25PM ET,7499031,Fleener,Coby Fleener,Coby Fleener (7499031),SD,TE,11.57,11.1,8.78746431483,9.28,10.5790858718,9.54217558907,2.0,0.165467625899,3200,NO,3.0,0.0
3.3,Alfred,0.0,Ten@Hou 01:00PM ET,7498730,Blue,Alfred Blue,Alfred Blue (7498730),TEN,RB,2.58,1.7,3.13524345342,1.96,1.8014155454,1.62659002186,11.0,0.0,3100,HOU,0.0,0.0
10.2,Rishard,0.0,Ten@Hou 01:00PM ET,7498838,Matthews,Rishard Matthews,Rishard Matthews (7498838),HOU,WR,8.95,11.5,9.09309439545,6.49,10.2792918097,9.26522449583,3.0,0.148148148148,3100,TEN,6.0,0.0
8.1,Jaelen,0.0,Ten@Hou 01:00PM ET,7498842,Strong,Jaelen Strong,Jaelen Strong (7498842),TEN,WR,3.46,6.3,5.79291018105,3.83,5.30766680558,4.78074348378,7.0,0.0467289719626,3100,HOU,0.0,0.0
0.0,C.J.,0.0,Sea@NYJ 01:00PM ET,7498748,Prosise,C.J. Prosise,C.J. Prosise (7498748),NYJ,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.00990099009901,3100,SEA,0.0,0.0
0.0,Ka'Deem,0.0,Det@Chi 01:00PM ET,7498783,Carey,Ka'Deem Carey,Ka'Deem Carey (7498783),DET,RB,0.0,0.0,0.0,6.79,0.0,0.0,8.0,0.00952380952381,3100,CHI,0.0,0.0
0.0,Travaris,0.0,NO@SD 04:25PM ET,7498806,Cadet,Travaris Cadet,Travaris Cadet (7498806),SD,RB,7.33,5.6,8.23638518849,6.93,5.67197018955,5.11924697823,4.0,0.129496402878,3100,NO,0.0,0.0
14.4,Terrance,0.0,Dal@SF 04:25PM ET,7498948,Williams,Terrance Williams,Terrance Williams (7498948),SF,WR,8.94,9.9,11.6717778294,7.03,9.12612260826,8.22865399138,4.0,0.0970873786408,3100,DAL,7.0,0.0
9.5,Jesse,1.0,KC@Pit 08:30PM ET,7499050,James,Jesse James,Jesse James (7499050),KC,TE,9.58,9.1,15.3323202752,8.08,8.6941769794,7.8422201973,3.0,0.146551724138,3100,PIT,6.0,0.0
0.0,Jonathan,0.0,Ten@Hou 01:00PM ET,7498728,Grimes,Jonathan Grimes,Jonathan Grimes (7498728),TEN,RB,4.64,0.0,0.0,0.0,1.04050361171,0.948512815173,5.0,0.0654205607477,3000,HOU,0.0,0.0
1.6,Jay,0.0,Ten@Hou 01:00PM ET,7498731,Prosch,Jay Prosch,Jay Prosch (7498731),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,HOU,0.0,0.0
0.0,Jalston,0.0,Ten@Hou 01:00PM ET,7498732,Fowler,Jalston Fowler,Jalston Fowler (7498732),HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00925925925926,3000,TEN,0.0,0.0
0.0,Antonio,0.0,Ten@Hou 01:00PM ET,7498733,Andrews,Antonio Andrews,Antonio Andrews (7498733),HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
0.0,Tyler,0.0,Ten@Hou 01:00PM ET,7498734,Ervin,Tyler Ervin,Tyler Ervin (7498734),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.018691588785,3000,HOU,0.0,0.0
0.0,Harry,0.0,Ten@Hou 01:00PM ET,7498834,Douglas,Harry Douglas,Harry Douglas (7498834),HOU,WR,0.0,1.6,2.01968482939,0.0,1.1509267368,1.0345262958,6.0,0.0740740740741,3000,TEN,0.0,0.0
0.0,Marc,0.0,Ten@Hou 01:00PM ET,7498835,Mariani,Marc Mariani,Marc Mariani (7498835),HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
3.4,Kendall,0.0,Ten@Hou 01:00PM ET,7498836,Wright,Kendall Wright,Kendall Wright (7498836),HOU,WR,8.54,5.4,6.49278007899,4.4,5.79944257378,5.23728043831,12.0,0.0,3000,TEN,0.0,0.0
0.0,Keith,0.0,Ten@Hou 01:00PM ET,7498837,Mumphery,Keith Mumphery,Keith Mumphery (7498837),TEN,WR,0.0,2.3,2.3,0.0,1.65445718415,1.48713155021,11.0,0.0,3000,HOU,0.0,0.0
0.0,Braxton,0.0,Ten@Hou 01:00PM ET,7498840,Miller,Braxton Miller,Braxton Miller (7498840),TEN,WR,0.0,0.0,0.0,5.3,0.0,0.0,7.0,0.0467289719626,3000,HOU,0.0,0.0
1.3,Malcolm,0.0,Cle@Was 01:00PM ET,7498737,Johnson,Malcolm Johnson,Malcolm Johnson (7498737),WAS,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.029702970297,3000,CLE,0.0,0.0
0.0,George,0.0,Cle@Was 01:00PM ET,7498740,Atkinson III,George Atkinson III,George Atkinson III (7498740),WAS,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
5.8,Andrew,0.0,Cle@Was 01:00PM ET,7498844,Hawkins,Andrew Hawkins,Andrew Hawkins (7498844),WAS,WR,7.9,9.0,11.5207028832,8.06,8.24550999204,7.43413525004,5.0,0.0990099009901,3000,CLE,7.0,0.0
0.0,Ryan,0.0,Cle@Was 01:00PM ET,7498848,Grant,Ryan Grant,Ryan Grant (7498848),CLE,WR,0.0,1.3,1.3,0.0,0.935127973652,0.840552615336,9.0,0.024,3000,WAS,0.0,0.0
0.0,Josh,0.0,Cle@Was 01:00PM ET,7498849,Doctson,Josh Doctson,Josh Doctson (7498849),CLE,WR,0.0,0.0,0.0,5.37,0.0,0.0,6.0,0.048,3000,WAS,0.0,0.0
0.0,Rashad,0.0,Cle@Was 01:00PM ET,7498850,Ross,Rashad Ross,Rashad Ross (7498850),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.008,3000,WAS,0.0,0.0
0.0,Jordan,0.0,Cle@Was 01:00PM ET,7498852,Payton,Jordan Payton,Jordan Payton (7498852),WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,CLE,0.0,0.0
5.8,Ricardo,0.0,Cle@Was 01:00PM ET,7498853,Louis,Ricardo Louis,Ricardo Louis (7498853),WAS,WR,7.06,6.8,6.72535194461,5.32,6.47461869578,5.83994806644,7.0,0.039603960396,3000,CLE,0.0,0.0
0.0,Rashard,0.0,Cle@Was 01:00PM ET,7498855,Higgins,Rashard Higgins,Rashard Higgins (7498855),WAS,WR,3.75,4.2,4.2,3.6,3.86210693926,3.48220977149,9.0,0.019801980198,3000,CLE,0.0,0.0
0.0,Terrence,0.0,Sea@NYJ 01:00PM ET,7498746,Magee,Terrence Magee,Terrence Magee (7498746),NYJ,RB,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,3000,SEA,0.0,0.0
0.0,Troymaine,0.0,Sea@NYJ 01:00PM ET,7498749,Pope,Troymaine Pope,Troymaine Pope (7498749),SEA,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
0.1,Alex,0.0,Sea@NYJ 01:00PM ET,7498750,Collins,Alex Collins,Alex Collins (7498750),NYJ,RB,3.32,3.4,3.4,0.0,3.1902175896,2.8770456515,8.0,0.019801980198,3000,SEA,0.0,0.0
3.7,Paul,0.0,Sea@NYJ 01:00PM ET,7498861,Richardson,Paul Richardson,Paul Richardson (7498861),NYJ,WR,4.6,2.3,1.44080390421,2.92,2.68599093714,2.42746753077,5.0,0.0891089108911,3000,SEA,0.0,0.0
12.0,Charone,0.0,Sea@NYJ 01:00PM ET,7498862,Peake,Charone Peake,Charone Peake (7498862),SEA,WR,0.0,2.9,2.9,0.0,2.08605471045,1.87507891113,10.0,0.0,3000,NYJ,0.0,0.0
11.2,Tanner,0.0,Sea@NYJ 01:00PM ET,7498863,McEvoy,Tanner McEvoy,Tanner McEvoy (7498863),NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,SEA,0.0,0.0
3.2,Robby,0.0,Sea@NYJ 01:00PM ET,7498865,Anderson,Robby Anderson,Robby Anderson (7498865),SEA,WR,3.77,8.7,8.7,7.56,7.10357331588,6.39590339573,7.0,0.0176991150442,3000,NYJ,0.0,0.0
0.0,Jalin,0.0,Sea@NYJ 01:00PM ET,7498866,Marshall,Jalin Marshall,Jalin Marshall (7498866),SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0884955752212,3000,NYJ,0.0,0.0
0.0,Reggie,0.0,Buf@NE 01:00PM ET,7498751,Bush,Reggie Bush,Reggie Bush (7498751),NE,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0128205128205,3000,BUF,0.0,0.0
